ID,category,page,word,variant,cohort,gender,location,location_code,uid,audio,Maincategory,Subcategory,Pagetitle,Pagenumber
139,4,72,schaukeln,ggeit(j)u,jung,W,Turtmann VS,VS09,DNOS,072_schaukeln_ggeit(j)u_jung_W_Turtmann_VS09_DNOS,Wortschatz,Haus und Garten,schaukeln,72
140,2,42,hinauf,ue,alt,W,Herisau AR,AR01,BCMG,042_hinauf_ue_alt_W_Herisau_AR01_BCMG,Wortschatz,Häufige Wörter,hinauf,42
141,10,234,Hund,nd,jung,W,Bremgarten + Widen + Zufikon AG,AG02,NGPR,234_Hund_nd_jung_W_Bremgarten___Widen___Zufikon_AG02_NGPR,Lautung,Konsonanten,Hund,234
142,10,232,finden,ng,alt,W,Burgdorf BE,BE07,FTDY,232_finden_ng_alt_W_Burgdorf_BE07_FTDY,Lautung,Konsonanten,finden,232
143,9,196,Bruder,Brüetsch,alt,W,Konolfingen BE,BE13,SPYB,196_Bruder_Brüetsch_alt_W_Konolfingen_BE13_SPYB,Lautung,Vokale,Bruder,196
144,11,246,Maschine,MaschIne,jung,M,Bülach ZH,ZH02,BLTF,246_Maschine_MaschIne_jung_M_Bülach_ZH02_BLTF,Lautung,Prosodie,Maschine,246
145,23,362,Vergleichstext,Lesesprache,jung,W,Einsiedeln SZ,SZ01,AJFE,362_Vergleichstext_Lesesprache_jung_W_Einsiedeln_SZ01_AJFE,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
146,3,50,Pferd,Reschi,alt,W,Zermatt VS,VS11,IJMG,050_Pferd_Reschi_alt_W_Zermatt_VS11_IJMG,Wortschatz,Tier,Pferd,50
147,9,166,Käse,èè,alt,W,Bülach ZH,ZH02,BNAJ,166_Käse_èè_alt_W_Bülach_ZH02_BNAJ,Lautung,Vokale,Käse,166
148,3,52,Eidechse,Heidochs,alt,W,Saanen-Gstaad BE,BE20,OIDW,052_Eidechse_Heidochs_alt_W_Saanen-Gstaad_BE20_OIDW,Wortschatz,Tier,Eidechse,52
149,3,44,Hahn,Güggu,alt,W,Burgdorf BE,BE07,FTDY,044_Hahn_Güggu_alt_W_Burgdorf_BE07_FTDY,Wortschatz,Tier,Hahn,44
150,7,122,Puppe,Nuschi,alt,W,Visp VS,VS10,QYGT,122_Puppe_Nuschi_alt_W_Visp_VS10_QYGT,Wortschatz,Gesellschaft,Puppe,122
151,13,260,kommen (Plural),#NAME?,jung,W,Eschenbach SG,SG03,DYAK,260_kommen_(Plural)_-ed_-ed_-ed_jung_W_Eschenbach_SG03_DYAK,Grammatik,Verb,kommen (Plural),260
152,3,54,Biene,Bien(d)li,jung,W,Winterthur ZH,ZH06,UFAM,054_Biene_Bien(d)li_jung_W_Winterthur_ZH06_UFAM,Wortschatz,Tier,Biene,54
153,3,58,Schmetterling,Pipolder,alt,M,Mels SG,SG06,EJOM,058_Schmetterling_Pipolder_alt_M_Mels_SG06_EJOM,Wortschatz,Tier,Schmetterling,58
154,6,116,Schnupfen,Ggoggalüüsch,alt,M,Turtmann VS,VS09,TKJD,116_Schnupfen_Ggoggalüüsch_alt_M_Turtmann_VS09_TKJD,Wortschatz,Mensch,Schnupfen,116
155,5,82,Überrest eines Apfels,Bätzgi±,jung,M,Willisau LU,LU06,TIXC,082_Überrest_eines_Apfels_Bätzgi-_jung_M_Willisau_LU06_TIXC,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
156,4,60,Löwenzahn,Ankeblueme,jung,W,Innerthal SZ,SZ02,WBHX,060_Löwenzahn_Ankeblueme_jung_W_Innerthal_SZ02_WBHX,Wortschatz,Haus und Garten,Löwenzahn,60
157,6,112,Dutt,Gägger±,alt,M,Jaun FR,FR04,MRDQ,112_Dutt_Gägger-_alt_M_Jaun_FR04_MRDQ,Wortschatz,Mensch,Dutt,112
158,14,278,Bett Plural,Better,alt,W,Ebnat-Kappel SG,SG02,LTSZ,278_Bett_Plural_Better_alt_W_Ebnat-Kappel_SG02_LTSZ,Grammatik,Substantiv,Bett Plural,278
159,9,188,Augen,oi,alt,W,Blatten VS,VS01,IDFP,188_Augen_oi_alt_W_Blatten_VS01_IDFP,Lautung,Vokale,Augen,188
160,5,82,Überrest eines Apfels,Giegi,jung,W,Laufen BL,BL03,EUEH,082_Überrest_eines_Apfels_Giegi_jung_W_Laufen_BL03_EUEH,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
161,13,262,haben (Plural),hei(n) heit hei(n),alt,M,Niederbipp BE,BE19,DGMU,262_haben_(Plural)_hei(n)_heit_hei(n)_alt_M_Niederbipp_BE19_DGMU,Grammatik,Verb,haben (Plural),262
162,6,116,Schnupfen,Niif(f)a±,alt,W,Ernen VS,VS02,FBTV,116_Schnupfen_Niif(f)a-_alt_W_Ernen_VS02_FBTV,Wortschatz,Mensch,Schnupfen,116
163,23,362,Vergleichstext,Lesesprache,jung,W,Würenlingen AG,AG10,AHQN,362_Vergleichstext_Lesesprache_jung_W_Würenlingen_AG10_AHQN,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
164,7,132,kneifen,chlimse,jung,M,Altdorf UR,UR01,AIKP,132_kneifen_chlimse_jung_M_Altdorf_UR01_AIKP,Wortschatz,Gesellschaft,kneifen,132
165,13,260,kommen (Plural),#NAME?,alt,W,Lungern OW,OW02,BCUE,260_kommen_(Plural)_-i_-id_-id_alt_W_Lungern_OW02_BCUE,Grammatik,Verb,kommen (Plural),260
166,3,46,Küken,Bippeli,jung,W,Gelterkinden BL,BL02,JVJL,046_Küken_Bippeli_jung_W_Gelterkinden_BL02_JVJL,Wortschatz,Tier,Küken,46
167,10,236,Fenster,äi,jung,W,Bülach ZH,ZH02,HPNB,236_Fenster_äi_jung_W_Bülach_ZH02_HPNB,Lautung,Konsonanten,Fenster,236
168,13,266,"tragen, getragen","trääge, treet",alt,M,Oberriet SG,SG07,HEHU,"266_tragen,_getragen_trääge,_treet_alt_M_Oberriet_SG07_HEHU",Grammatik,Verb,"tragen, getragen",266
169,5,100,Bonbon,Trops(li) Tröpsli±,alt,M,Luzern LU,LU02,EFKS,100_Bonbon_Trops(li)_Tröpsli-_alt_M_Luzern_LU02_EFKS,Wortschatz,Essen und Trinken,Bonbon,100
170,9,156,Gotte,o,jung,M,Zürich ZH,ZH07,FNVT,156_Gotte_o_jung_M_Zürich_ZH07_FNVT,Lautung,Vokale,Gotte,156
171,5,88,Zwiebel,Züübele,alt,M,Freiburg FR,FR02,BYPQ,088_Zwiebel_Züübele_alt_M_Freiburg_FR02_BYPQ,Wortschatz,Essen und Trinken,Zwiebel,88
172,3,58,Schmetterling,Zwifalter(e),alt,W,Schwyz SZ,SZ04,UZPN,058_Schmetterling_Zwifalter(e)_alt_W_Schwyz_SZ04_UZPN,Wortschatz,Tier,Schmetterling,58
173,7,124,Glasmurmeln,Chlu(u)ri,jung,W,Schaffhausen SH,SH01,LDAP,124_Glasmurmeln_Chlu(u)ri_jung_W_Schaffhausen_SH01_LDAP,Wortschatz,Gesellschaft,Glasmurmeln,124
174,9,154,Schlitten,ì,alt,W,Vättis SG,SG11,CBHV,154_Schlitten_ì_alt_W_Vättis_SG11_CBHV,Lautung,Vokale,Schlitten,154
175,23,362,Vergleichstext,Lesesprache,jung,W,Escholzmatt LU,LU01,GYBZ,362_Vergleichstext_Lesesprache_jung_W_Escholzmatt_LU01_GYBZ,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
176,6,106,Wange,Antli,jung,W,Bosco Gurin TI,TI01,MCMB,106_Wange_Antli_jung_W_Bosco_Gurin_TI01_MCMB,Wortschatz,Mensch,Wange,106
177,6,110,Quetschfleck,Hämatom,alt,M,Brig + Ried VS,VS03,WUCN,110_Quetschfleck_Hämatom_alt_M_Brig___Ried_VS03_WUCN,Wortschatz,Mensch,Quetschfleck,110
178,10,228,gern,ra,jung,W,Igis GR,GR04,XAEL,228_gern_ra_jung_W_Igis_GR04_XAEL,Lautung,Konsonanten,gern,228
179,4,60,Löwenzahn,Ankeblueme,alt,M,Einsiedeln SZ,SZ01,KYSI,060_Löwenzahn_Ankeblueme_alt_M_Einsiedeln_SZ01_KYSI,Wortschatz,Haus und Garten,Löwenzahn,60
180,5,82,Überrest eines Apfels,Bu(t)schgi,alt,W,Schiers GR,GR06,XEUG,082_Überrest_eines_Apfels_Bu(t)schgi_alt_W_Schiers_GR06_XEUG,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
181,7,132,kneifen,zwäärge,alt,W,Jaun FR,FR04,SZYP,132_kneifen_zwäärge_alt_W_Jaun_FR04_SZYP,Wortschatz,Gesellschaft,kneifen,132
182,5,98,Butter,der Butter,jung,M,Saas-Grund VS,VS05,GXEB,098_Butter_der_Butter_jung_M_Saas-Grund_VS05_GXEB,Wortschatz,Essen und Trinken,Butter,98
183,3,58,Schmetterling,Flickflauder,alt,W,Appenzell AI,AI01,XVBP,058_Schmetterling_Flickflauder_alt_W_Appenzell_AI01_XVBP,Wortschatz,Tier,Schmetterling,58
184,20,338,Grussformeln (morgens),Guete Morge(d),jung,W,Amriswil TG,TG01,CBVP,338_Grussformeln_(morgens)_Guete_Morge(d)_jung_W_Amriswil_TG01_CBVP,Sprache im Alltag,Grussformeln,Grussformeln (morgens),338
185,4,62,begiessen,sprütze,alt,M,Winterthur ZH,ZH06,RATN,062_begiessen_sprütze_alt_M_Winterthur_ZH06_RATN,Wortschatz,Haus und Garten,begiessen,62
186,13,262,haben (Plural),händ händ händ,jung,M,Bremgarten + Widen + Zufikon AG,AG02,ELAJ,262_haben_(Plural)_händ_händ_händ_jung_M_Bremgarten___Widen___Zufikon_AG02_ELAJ,Grammatik,Verb,haben (Plural),262
187,17,320,Tunnel,das,jung,W,Ebnat-Kappel SG,SG02,GPAK,320_Tunnel_das_jung_W_Ebnat-Kappel_SG02_GPAK,Grammatik,Genus,Tunnel,320
188,5,102,Schokolade,der Schoggola Schoggela,alt,M,Visp VS,VS10,NMUE,102_Schokolade_der_Schoggola_Schoggela_alt_M_Visp_VS10_NMUE,Wortschatz,Essen und Trinken,Schokolade,102
189,3,44,Hahn,Güg(g)eler,jung,M,Appenzell AI,AI01,VRST,044_Hahn_Güg(g)eler_jung_M_Appenzell_AI01_VRST,Wortschatz,Tier,Hahn,44
190,9,164,Abend (Endung),#NAME?,jung,M,Bern BE,BE03,HFSV,164_Abend_(Endung)_-be_jung_M_Bern_BE03_HFSV,Lautung,Vokale,Abend (Endung),164
191,4,70,Zaun,Hag,jung,W,Altdorf UR,UR01,VQVH,070_Zaun_Hag_jung_W_Altdorf_UR01_VQVH,Wortschatz,Haus und Garten,Zaun,70
192,9,190,Frauen,oiw,alt,W,Blatten VS,VS01,IDFP,190_Frauen_oiw_alt_W_Blatten_VS01_IDFP,Lautung,Vokale,Frauen,190
193,4,68,Regenschirm,Wätterhüet,jung,W,Bosco Gurin TI,TI01,MCMB,068_Regenschirm_Wätterhüet_jung_W_Bosco_Gurin_TI01_MCMB,Wortschatz,Haus und Garten,Regenschirm,68
194,7,136,plaudern,hängere,jung,W,Schiers GR,GR06,BYRX,136_plaudern_hängere_jung_W_Schiers_GR06_BYRX,Wortschatz,Gesellschaft,plaudern,136
195,4,80,Kochschürze,Schooss,jung,M,Igis GR,GR04,HVLO,080_Kochschürze_Schooss_jung_M_Igis_GR04_HVLO,Wortschatz,Haus und Garten,Kochschürze,80
196,9,196,Bruder,iä,jung,W,Unterschächen UR,UR03,FIBD,196_Bruder_iä_jung_W_Unterschächen_UR03_FIBD,Lautung,Vokale,Bruder,196
197,9,184,Nase,Naase,jung,W,Gränichen AG,AG05,GFPM,184_Nase_Naase_jung_W_Gränichen_AG05_GFPM,Lautung,Vokale,Nase,184
198,9,192,heuen,eiw,jung,M,Blatten VS,VS01,STGG,192_heuen_eiw_jung_M_Blatten_VS01_STGG,Lautung,Vokale,heuen,192
199,6,108,Sommersprossen,Merzetupfe Merzetüpfli,jung,W,Vals GR,GR09,KFYD,108_Sommersprossen_Merzetupfe_Merzetüpfli_jung_W_Vals_GR09_KFYD,Wortschatz,Mensch,Sommersprossen,108
200,5,92,Rösti,Brägu,alt,M,Jaun FR,FR04,MRDQ,092_Rösti_Brägu_alt_M_Jaun_FR04_MRDQ,Wortschatz,Essen und Trinken,Rösti,92
201,5,90,Kartoffel,Härdepfel,alt,M,Lungern OW,OW02,BDJF,090_Kartoffel_Härdepfel_alt_M_Lungern_OW02_BDJF,Wortschatz,Essen und Trinken,Kartoffel,90
202,9,180,bauen,au,jung,W,Wil SG,SG12,JCQC,180_bauen_au_jung_W_Wil_SG12_JCQC,Lautung,Vokale,bauen,180
203,10,236,Fenster,ee ìì,jung,M,Mels SG,SG06,ASHR,236_Fenster_ee_ìì_jung_M_Mels_SG06_ASHR,Lautung,Konsonanten,Fenster,236
204,6,112,Dutt,Pfürzi,jung,W,Aesch BL,BL01,FEMF,112_Dutt_Pfürzi_jung_W_Aesch_BL01_FEMF,Wortschatz,Mensch,Dutt,112
205,20,342,Grussformeln (nachmittags),Guete Namittag±,jung,M,Escholzmatt LU,LU01,ZSMF,342_Grussformeln_(nachmittags)_Guete_Namittag-_jung_M_Escholzmatt_LU01_ZSMF,Sprache im Alltag,Grussformeln,Grussformeln (nachmittags),342
206,15,294,spät,späät späät,jung,M,Burgdorf BE,BE07,GZMD,294_spät_späät_späät_jung_M_Burgdorf_BE07_GZMD,Grammatik,Adjektiv,spät,294
207,13,270,bekommen,ich uberchu,jung,W,Bosco Gurin TI,TI01,MCMB,270_bekommen_ich_uberchu_jung_W_Bosco_Gurin_TI01_MCMB,Grammatik,Verb,bekommen,270
208,23,362,Vergleichstext,Lesesprache,jung,W,Rafz ZH,ZH05,OSIL,362_Vergleichstext_Lesesprache_jung_W_Rafz_ZH05_OSIL,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
209,9,162,Abend (Vokal),oo,alt,W,Gelterkinden BL,BL02,KFQY,162_Abend_(Vokal)_oo_alt_W_Gelterkinden_BL02_KFQY,Lautung,Vokale,Abend (Vokal),162
210,5,82,Überrest eines Apfels,Üürbsi,alt,M,Gelterkinden BL,BL02,FSWB,082_Überrest_eines_Apfels_Üürbsi_alt_M_Gelterkinden_BL02_FSWB,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
211,14,276,Mann Plural,Man(n)e,jung,W,Langnau BE,BE15,LEGF,276_Mann_Plural_Man(n)e_jung_W_Langnau_BE15_LEGF,Grammatik,Substantiv,Mann Plural,276
212,3,50,Pferd,Ross,jung,M,Sumiswald BE,BE22,XYEK,050_Pferd_Ross_jung_M_Sumiswald_BE22_XYEK,Wortschatz,Tier,Pferd,50
213,4,60,Löwenzahn,Soublueme±,jung,M,Grabs SG,SG05,UOAT,060_Löwenzahn_Soublueme-_jung_M_Grabs_SG05_UOAT,Wortschatz,Haus und Garten,Löwenzahn,60
214,11,248,Militär,MilitÄr,alt,W,Brugg AG,AG03,FLKN,248_Militär_MilitÄr_alt_W_Brugg_AG03_FLKN,Lautung,Prosodie,Militär,248
215,13,260,kommen (Plural),#NAME?,jung,M,St. Niklaus VS,VS08,IMMC,260_kommen_(Plural)_-e_-et_-unt--ent_jung_M_St._Niklaus_VS08_IMMC,Grammatik,Verb,kommen (Plural),260
216,2,30,nichts,nünt,alt,M,Oberriet SG,SG07,HEHU,030_nichts_nünt_alt_M_Oberriet_SG07_HEHU,Wortschatz,Häufige Wörter,nichts,30
217,23,362,Vergleichstext,Lesesprache,jung,W,Spiez Faulensee BE,BE08,JMOG,362_Vergleichstext_Lesesprache_jung_W_Spiez_Faulensee_BE08_JMOG,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
218,10,226,sechs,ggs,alt,W,Schiers GR,GR06,XEUG,226_sechs_ggs_alt_W_Schiers_GR06_XEUG,Lautung,Konsonanten,sechs,226
219,23,362,Vergleichstext,Lesesprache,alt,W,Blatten VS,VS01,IDFP,362_Vergleichstext_Lesesprache_alt_W_Blatten_VS01_IDFP,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
220,4,68,Regenschirm,Rägeschirm,jung,M,Visp VS,VS10,NMZI,068_Regenschirm_Rägeschirm_jung_M_Visp_VS10_NMZI,Wortschatz,Haus und Garten,Regenschirm,68
221,9,152,Bett,ä,jung,W,Salgesch VS,VS06,HFCS,152_Bett_ä_jung_W_Salgesch_VS06_HFCS,Lautung,Vokale,Bett,152
222,2,40,nach-auf,z,alt,W,Bosco Gurin TI,TI01,GJCI,040_nach-auf_z_alt_W_Bosco_Gurin_TI01_GJCI,Wortschatz,Häufige Wörter,nach-auf,40
223,9,190,Frauen,ouw-palatalisiert,jung,W,Unterschächen UR,UR03,GOYC,190_Frauen_ouw-palatalisiert_jung_W_Unterschächen_UR03_GOYC,Lautung,Vokale,Frauen,190
224,23,362,Vergleichstext,Lesesprache,jung,W,Brugg AG,AG03,RWZQ,362_Vergleichstext_Lesesprache_jung_W_Brugg_AG03_RWZQ,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
225,7,138,Taschentuch,Naselumpe,jung,W,Saanen-Gstaad BE,BE20,SLLT,138_Taschentuch_Naselumpe_jung_W_Saanen-Gstaad_BE20_SLLT,Wortschatz,Gesellschaft,Taschentuch,138
226,18,322,Mirjams Hut,de(r) Mirjam ire Huet,jung,W,Ermatingen TG,TG02,QQKY,322_Mirjams_Hut_de(r)_Mirjam_ire_Huet_jung_W_Ermatingen_TG02_QQKY,Grammatik,Satzbau,Mirjams Hut,322
227,4,72,schaukeln,schwengge,alt,W,Thusis GR,GR08,IZNJ,072_schaukeln_schwengge_alt_W_Thusis_GR08_IZNJ,Wortschatz,Haus und Garten,schaukeln,72
228,9,192,heuen,ew(w),jung,W,Zermatt VS,VS11,YPWC,192_heuen_ew(w)_jung_W_Zermatt_VS11_YPWC,Lautung,Vokale,heuen,192
229,23,362,Vergleichstext,Lesesprache,alt,M,Büren BE,BE06,ISAE,362_Vergleichstext_Lesesprache_alt_M_Büren_BE06_ISAE,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
230,14,282,"Fliege, Sonne, Kerze, Brücke","Flieg, Sonn, Kerze, Brück",alt,M oder W,Verschiedene Orte Ve,Verschiedene Kantone,Verschiedene Personen,"282_Fliege,_Sonne,_Kerze,_Brücke_Flieg,_Sonn,_Kerze,_Brück_alt_M_oder_W_Verschiedene_Orte_Verschiedene_Kantone_Verschiedene_Personen",Grammatik,Substantiv,"Fliege, Sonne, Kerze, Brücke",282
231,23,362,Vergleichstext,Lesesprache,jung,M,Olten SO,SO03,BSRI,362_Vergleichstext_Lesesprache_jung_M_Olten_SO03_BSRI,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
232,18,322,Mirjams Hut,vo der Mirjam der Hüet,alt,M,Visp VS,VS10,QEOR,322_Mirjams_Hut_vo_der_Mirjam_der_Hüet_alt_M_Visp_VS10_QEOR,Grammatik,Satzbau,Mirjams Hut,322
233,23,362,Vergleichstext,Lesesprache,alt,W,Langnau BE,BE15,ORZF,362_Vergleichstext_Lesesprache_alt_W_Langnau_BE15_ORZF,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
234,4,60,Löwenzahn,Schmaalzblueme,jung,M,Ebnat-Kappel SG,SG02,IPJN,060_Löwenzahn_Schmaalzblueme_jung_M_Ebnat-Kappel_SG02_IPJN,Wortschatz,Haus und Garten,Löwenzahn,60
235,7,136,plaudern,diskutiere,jung,M,Vals GR,GR09,QVYF,136_plaudern_diskutiere_jung_M_Vals_GR09_QVYF,Wortschatz,Gesellschaft,plaudern,136
236,14,276,Mann Plural,Män(n)er,alt,M,Schmitten GR,GR07,WNIY,276_Mann_Plural_Män(n)er_alt_M_Schmitten_GR07_WNIY,Grammatik,Substantiv,Mann Plural,276
237,9,178,schneien,ii iij,alt,M,Visp VS,VS10,QEOR,178_schneien_ii_iij_alt_M_Visp_VS10_QEOR,Lautung,Vokale,schneien,178
238,5,82,Überrest eines Apfels,Gige(r)tschi,jung,W,Solothurn SO,SO04,LLNV,082_Überrest_eines_Apfels_Gige(r)tschi_jung_W_Solothurn_SO04_LLNV,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
239,4,60,Löwenzahn,Chett(l)eblueme Chett(l)estock,alt,W,Fischingen TG,TG03,FPFX,060_Löwenzahn_Chett(l)eblueme_Chett(l)estock_alt_W_Fischingen_TG03_FPFX,Wortschatz,Haus und Garten,Löwenzahn,60
240,7,130,Ohrfeige,Flätt(e)re,alt,M,Grabs SG,SG05,FSTE,130_Ohrfeige_Flätt(e)re_alt_M_Grabs_SG05_FSTE,Wortschatz,Gesellschaft,Ohrfeige,130
241,3,46,Küken,Hüen(d)li±,alt,M,Hospental UR,UR02,HPYW,046_Küken_Hüen(d)li-_alt_M_Hospental_UR02_HPYW,Wortschatz,Tier,Küken,46
242,10,240,trinken,triihe,alt,M,Avers GR,GR11,TUSZ,240_trinken_triihe_alt_M_Avers_GR11_TUSZ,Lautung,Konsonanten,trinken,240
243,10,224,Himmel (l-Vokalisierung),Him(m)el,jung,W,Fischingen TG,TG03,NMCH,224_Himmel_(l-Vokalisierung)_Him(m)el_jung_W_Fischingen_TG03_NMCH,Lautung,Konsonanten,Himmel (l-Vokalisierung),224
243,10,224,Himmel (l-Vokalisierung),Him(m)el,jung,W,Fischingen TG,TG03,NMCH,224_Himmel_(l-Vokalisierung)_Him(m)el_jung_W_Fischingen_TG03_NMCH,Lautung,Konsonanten,Himmel (l-Vokalisierung),224
244,7,140,Schlittschuh laufen,schliischüele±,alt,M,Oberriet SG,SG07,HEHU,140_Schlittschuh_laufen_schliischüele-_alt_M_Oberriet_SG07_HEHU,Wortschatz,Gesellschaft,Schlittschuh laufen,140
245,23,362,Vergleichstext,Lesesprache,alt,W,Frutigen BE,BE09,OUZE,362_Vergleichstext_Lesesprache_alt_W_Frutigen_BE09_OUZE,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
246,13,262,haben (Plural),hei(n) heit heint,jung,M,Ernen VS,VS02,SBMK,262_haben_(Plural)_hei(n)_heit_heint_jung_M_Ernen_VS02_SBMK,Grammatik,Verb,haben (Plural),262
247,9,188,Augen,ou,alt,W,Huttwil BE,BE11,HWOL,188_Augen_ou_alt_W_Huttwil_BE11_HWOL,Lautung,Vokale,Augen,188
248,18,322,Mirjams Hut,am Mirjam si Huet,jung,M,Laufen BL,BL03,JGLJ,322_Mirjams_Hut_am_Mirjam_si_Huet_jung_M_Laufen_BL03_JGLJ,Grammatik,Satzbau,Mirjams Hut,322
249,14,282,"Fliege, Sonne, Kerze, Brücke","Flieg, Sonne, Kerz, Brück",alt,M oder W,Verschiedene Orte Ve,Verschiedene Kantone,Verschiedene Personen,"282_Fliege,_Sonne,_Kerze,_Brücke_Flieg,_Sonne,_Kerz,_Brück_alt_M_oder_W_Verschiedene_Orte_Verschiedene_Kantone_Verschiedene_Personen",Grammatik,Substantiv,"Fliege, Sonne, Kerze, Brücke",282
250,5,96,Brotanschnitt,Aaschnitt,alt,M,Vals GR,GR09,OYUZ,096_Brotanschnitt_Aaschnitt_alt_M_Vals_GR09_OYUZ,Wortschatz,Essen und Trinken,Brotanschnitt,96
251,0,252,Sprechgeschwindigkeit,schnell,alt,W,St. Niklaus VS,VS08,CGIB,252_Sprechgeschwindigkeit_schnell_alt_W_St._Niklaus_VS08_CGIB,,,Sprechgeschwindigkeit,252
252,14,274,Tanne Plural,Tanne Tannene,jung,W,Schmitten GR,GR07,OKWW,274_Tanne_Plural_Tanne_Tannene_jung_W_Schmitten_GR07_OKWW,Grammatik,Substantiv,Tanne Plural,274
253,10,232,finden,nd,alt,W,Winterthur ZH,ZH06,UMFL,232_finden_nd_alt_W_Winterthur_ZH06_UMFL,Lautung,Konsonanten,finden,232
254,2,42,herauf,wui,jung,M,Düdingen FR,FR01,VSXG,042_herauf_wui_jung_M_Düdingen_FR01_VSXG,Wortschatz,Häufige Wörter,herauf,42
255,10,236,Fenster,èn,jung,M,Flawil SG,SG04,XIXL,236_Fenster_èn_jung_M_Flawil_SG04_XIXL,Lautung,Konsonanten,Fenster,236
256,7,136,plaudern,rede,alt,W,Gränichen AG,AG05,LVXL,136_plaudern_rede_alt_W_Gränichen_AG05_LVXL,Wortschatz,Gesellschaft,plaudern,136
257,9,196,Bruder,üe,jung,W,Wil SG,SG12,JCQC,196_Bruder_üe_jung_W_Wil_SG12_JCQC,Lautung,Vokale,Bruder,196
258,9,188,Augen,au,alt,M,Amriswil TG,TG01,NVYG,188_Augen_au_alt_M_Amriswil_TG01_NVYG,Lautung,Vokale,Augen,188
259,9,188,Augen,ou,jung,W,Huttwil BE,BE11,OZSY,188_Augen_ou_jung_W_Huttwil_BE11_OZSY,Lautung,Vokale,Augen,188
260,14,280,Postauto Plural,Poschtauto±,alt,M,Würenlingen AG,AG10,DZTY,280_Postauto_Plural_Poschtauto-_alt_M_Würenlingen_AG10_DZTY,Grammatik,Substantiv,Postauto Plural,280
261,23,362,Vergleichstext,Lesesprache,jung,W,Saas-Grund VS,VS05,ODPT,362_Vergleichstext_Lesesprache_jung_W_Saas-Grund_VS05_ODPT,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
262,7,138,Taschentuch,Nastüechli,jung,M,Basel BS,BS01,XXCT,138_Taschentuch_Nastüechli_jung_M_Basel_BS01_XXCT,Wortschatz,Gesellschaft,Taschentuch,138
263,9,194,vier,ie,alt,W,Spreitenbach AG,AG09,TNUQ,194_vier_ie_alt_W_Spreitenbach_AG09_TNUQ,Lautung,Vokale,vier,194
264,3,58,Schmetterling,Summervogel,alt,W,Bülach ZH,ZH02,BNAJ,058_Schmetterling_Summervogel_alt_W_Bülach_ZH02_BNAJ,Wortschatz,Tier,Schmetterling,58
265,13,266,"tragen, getragen","trääge, treit träit",alt,W,Frick AG,AG04,QXIH,"266_tragen,_getragen_trääge,_treit_träit_alt_W_Frick_AG04_QXIH",Grammatik,Verb,"tragen, getragen",266
266,7,124,Glasmurmeln,Bolei,jung,W,Bettlach SO,SO01,DSMR,124_Glasmurmeln_Bolei_jung_W_Bettlach_SO01_DSMR,Wortschatz,Gesellschaft,Glasmurmeln,124
267,4,66,Pfütze,Gu(u)dle,jung,M,Mels SG,SG06,HGYK,066_Pfütze_Gu(u)dle_jung_M_Mels_SG06_HGYK,Wortschatz,Haus und Garten,Pfütze,66
268,11,246,Maschine,MaschIne,alt,W,Bülach ZH,ZH02,BNAJ,246_Maschine_MaschIne_alt_W_Bülach_ZH02_BNAJ,Lautung,Prosodie,Maschine,246
269,18,332,Lass ihn gehen,la ne la gaa±,alt,M,Sarnen + Kägiswil OW,OW03,CAVF,332_Lass_ihn_gehen_la_ne_la_gaa-_alt_M_Sarnen___Kägiswil_OW03_CAVF,Grammatik,Satzbau,Lass ihn gehen,332
270,5,98,Butter,Ooche,alt,M,Jaun FR,FR04,MRDQ,098_Butter_Ooche_alt_M_Jaun_FR04_MRDQ,Wortschatz,Essen und Trinken,Butter,98
271,20,340,Grussformeln (mittags),Guete,alt,W,Weinfelden TG,TG06,NOQT,340_Grussformeln_(mittags)_Guete_alt_W_Weinfelden_TG06_NOQT,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
272,9,204,Schwester,Schweschter,jung,M,Zweisimmen BE,BE25,XDYX,204_Schwester_Schweschter_jung_M_Zweisimmen_BE25_XDYX,Lautung,Vokale,Schwester,204
273,23,362,Vergleichstext,Lesesprache,jung,W,Salgesch VS,VS06,HFCS,362_Vergleichstext_Lesesprache_jung_W_Salgesch_VS06_HFCS,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
